id,x_dot,y_dot,r_dot
2.17800e+03,2.90352e+03,2.49561e+03,9.94708e+00
2.17900e+03,2.81286e+03,2.55126e+03,9.94202e+00
2.18000e+03,2.72224e+03,2.60689e+03,9.93665e+00
2.18100e+03,2.63168e+03,2.66251e+03,9.93112e+00
2.18200e+03,2.54117e+03,2.71811e+03,9.92528e+00
2.18300e+03,2.45072e+03,2.77370e+03,9.91917e+00
2.18400e+03,4.90396e+03,1.16510e+03,1.00069e+01
2.18500e+03,4.81278e+03,1.22060e+03,1.00064e+01
2.18600e+03,4.72159e+03,1.27613e+03,1.00058e+01
2.18700e+03,4.63041e+03,1.33167e+03,1.00050e+01
2.18800e+03,4.53922e+03,1.38724e+03,1.00040e+01
2.18900e+03,4.44804e+03,1.44282e+03,1.00026e+01
2.19000e+03,4.35687e+03,1.49842e+03,1.00011e+01
2.19100e+03,4.26571e+03,1.55403e+03,9.99929e+00
2.19200e+03,4.17456e+03,1.60966e+03,9.99736e+00
2.19300e+03,4.08342e+03,1.66530e+03,9.99502e+00
2.19400e+03,3.99230e+03,1.72095e+03,9.99258e+00
2.19500e+03,3.90120e+03,1.77662e+03,9.98984e+00
2.19600e+03,3.81013e+03,1.83229e+03,9.98694e+00
2.19700e+03,3.71908e+03,1.88797e+03,9.98380e+00
2.19800e+03,3.62806e+03,1.94365e+03,9.98046e+00
2.19900e+03,3.53706e+03,1.99934e+03,9.97689e+00
2.20000e+03,3.44610e+03,2.05502e+03,9.97312e+00
2.20100e+03,3.35518e+03,2.11071e+03,9.96915e+00
2.20200e+03,3.26429e+03,2.16640e+03,9.96501e+00
2.20300e+03,3.17344e+03,2.22208e+03,9.96068e+00
2.20400e+03,3.08263e+03,2.27776e+03,9.95615e+00
2.20500e+03,2.99187e+03,2.33344e+03,9.95145e+00
2.20600e+03,2.90115e+03,2.38910e+03,9.94656e+00
2.20700e+03,2.81048e+03,2.44475e+03,9.94143e+00
2.20800e+03,2.71986e+03,2.50040e+03,9.93613e+00
2.20900e+03,2.62929e+03,2.55603e+03,9.93058e+00
2.21000e+03,2.53878e+03,2.61165e+03,9.92473e+00
2.21100e+03,2.44833e+03,2.66725e+03,9.91857e+00
2.21200e+03,4.90145e+03,1.05878e+03,1.00050e+01
2.21300e+03,4.81028e+03,1.11426e+03,1.00047e+01
2.21400e+03,4.71911e+03,1.16977e+03,1.00041e+01
2.21500e+03,4.62794e+03,1.22530e+03,1.00033e+01
2.21600e+03,4.53677e+03,1.28085e+03,1.00023e+01
2.21700e+03,4.44560e+03,1.33641e+03,1.00010e+01
2.21800e+03,4.35444e+03,1.39200e+03,9.99954e+00
2.21900e+03,4.26329e+03,1.44760e+03,9.99778e+00
2.22000e+03,4.17215e+03,1.50322e+03,9.99585e+00
2.22100e+03,4.08103e+03,1.55885e+03,9.99368e+00
2.22200e+03,3.98992e+03,1.61449e+03,9.99127e+00
2.22300e+03,3.89883e+03,1.67014e+03,9.98862e+00
2.22400e+03,3.80776e+03,1.72581e+03,9.98578e+00
2.22500e+03,3.71671e+03,1.78148e+03,9.98268e+00
2.22600e+03,3.62569e+03,1.83716e+03,9.97943e+00
2.22700e+03,3.53471e+03,1.89284e+03,9.97594e+00
2.22800e+03,3.44375e+03,1.94852e+03,9.97222e+00
2.22900e+03,3.35282e+03,2.00421e+03,9.96833e+00
2.23000e+03,3.26194e+03,2.05990e+03,9.96422e+00
2.23100e+03,3.17109e+03,2.11558e+03,9.95994e+00
2.23200e+03,3.08028e+03,2.17127e+03,9.95543e+00
2.23300e+03,2.98951e+03,2.22694e+03,9.95078e+00
2.23400e+03,2.89879e+03,2.28262e+03,9.94590e+00
2.23500e+03,2.80812e+03,2.33828e+03,9.94077e+00
2.23600e+03,2.71750e+03,2.39393e+03,9.93542e+00
2.23700e+03,2.62692e+03,2.44958e+03,9.92990e+00
2.23800e+03,2.53641e+03,2.50521e+03,9.92402e+00
2.23900e+03,2.44595e+03,2.56082e+03,9.91785e+00
2.24000e+03,4.89894e+03,9.52523e+02,1.00032e+01
2.24100e+03,4.80779e+03,1.00798e+03,1.00028e+01
2.24200e+03,4.71663e+03,1.06347e+03,1.00023e+01
2.24300e+03,4.62547e+03,1.11898e+03,1.00015e+01
2.24400e+03,4.53432e+03,1.17451e+03,1.00006e+01
2.24500e+03,4.44317e+03,1.23006e+03,9.99932e+00
2.24600e+03,4.35202e+03,1.28563e+03,9.99795e+00
2.24700e+03,4.26088e+03,1.34121e+03,9.99626e+00
2.24800e+03,4.16975e+03,1.39682e+03,9.99436e+00
2.24900e+03,4.07864e+03,1.45243e+03,9.99224e+00
2.25000e+03,3.98754e+03,1.50807e+03,9.98990e+00
2.25100e+03,3.89645e+03,1.56371e+03,9.98737e+00
2.25200e+03,3.80539e+03,1.61936e+03,9.98456e+00
2.25300e+03,3.71436e+03,1.67503e+03,9.98154e+00
2.25400e+03,3.62334e+03,1.73070e+03,9.97830e+00
2.25500e+03,3.53236e+03,1.78638e+03,9.97485e+00
2.25600e+03,3.44141e+03,1.84206e+03,9.97123e+00
2.25700e+03,3.35048e+03,1.89774e+03,9.96737e+00
2.25800e+03,3.25960e+03,1.95343e+03,9.96333e+00
2.25900e+03,3.16875e+03,2.00912e+03,9.95908e+00
2.26000e+03,3.07794e+03,2.06480e+03,9.95461e+00
2.26100e+03,2.98718e+03,2.12048e+03,9.94998e+00
2.26200e+03,2.89645e+03,2.17616e+03,9.94510e+00
2.26300e+03,2.80578e+03,2.23183e+03,9.94000e+00
2.26400e+03,2.71515e+03,2.28749e+03,9.93468e+00
2.26500e+03,2.62458e+03,2.34314e+03,9.92909e+00
2.26600e+03,2.53406e+03,2.39879e+03,9.92321e+00
2.26700e+03,2.44360e+03,2.45442e+03,9.91702e+00
2.26800e+03,4.89643e+03,8.46328e+02,1.00013e+01
2.26900e+03,4.80530e+03,9.01763e+02,1.00009e+01
2.27000e+03,4.71416e+03,9.57224e+02,1.00005e+01
2.27100e+03,4.62301e+03,1.01271e+03,9.99976e+00
2.27200e+03,4.53187e+03,1.06822e+03,9.99875e+00
2.27300e+03,4.44073e+03,1.12375e+03,9.99763e+00
2.27400e+03,4.34960e+03,1.17930e+03,9.99619e+00
2.27500e+03,4.25847e+03,1.23487e+03,9.99458e+00
2.27600e+03,4.16736e+03,1.29046e+03,9.99277e+00
2.27700e+03,4.07625e+03,1.34607e+03,9.99071e+00
2.27800e+03,3.98516e+03,1.40169e+03,9.98843e+00
2.27900e+03,3.89409e+03,1.45732e+03,9.98594e+00
2.28000e+03,3.80304e+03,1.51296e+03,9.98317e+00
2.28100e+03,3.71201e+03,1.56862e+03,9.98026e+00
2.28200e+03,3.62100e+03,1.62428e+03,9.97710e+00
2.28300e+03,3.53002e+03,1.67995e+03,9.97369e+00
2.28400e+03,3.43907e+03,1.73563e+03,9.97009e+00
2.28500e+03,3.34816e+03,1.79131e+03,9.96632e+00
2.28600e+03,3.25727e+03,1.84700e+03,9.96232e+00
2.28700e+03,3.16643e+03,1.90268e+03,9.95807e+00
2.28800e+03,3.07562e+03,1.95837e+03,9.95367e+00
2.28900e+03,2.98486e+03,2.01405e+03,9.94904e+00
2.29000e+03,2.89413e+03,2.06973e+03,9.94418e+00
2.29100e+03,2.80346e+03,2.12541e+03,9.93907e+00
2.29200e+03,2.71283e+03,2.18108e+03,9.93372e+00
2.29300e+03,2.62225e+03,2.23674e+03,9.92814e+00
2.29400e+03,2.53173e+03,2.29239e+03,9.92219e+00
2.29500e+03,2.44127e+03,2.34804e+03,9.91593e+00
2.29600e+03,4.89392e+03,7.40203e+02,9.99922e+00
2.29700e+03,4.80281e+03,7.95608e+02,9.99897e+00
2.29800e+03,4.71168e+03,8.51043e+02,9.99849e+00
2.29900e+03,4.62056e+03,9.06504e+02,9.99780e+00
2.30000e+03,4.52943e+03,9.61992e+02,9.99695e+00
2.30100e+03,4.43831e+03,1.01750e+03,9.99575e+00
2.30200e+03,4.34719e+03,1.07303e+03,9.99446e+00
2.30300e+03,4.25607e+03,1.12859e+03,9.99285e+00
2.30400e+03,4.16497e+03,1.18416e+03,9.99106e+00
2.30500e+03,4.07388e+03,1.23975e+03,9.98909e+00
2.30600e+03,3.98280e+03,1.29535e+03,9.98687e+00
2.30700e+03,3.89173e+03,1.35097e+03,9.98439e+00
2.30800e+03,3.80069e+03,1.40661e+03,9.98175e+00
2.30900e+03,3.70967e+03,1.46225e+03,9.97881e+00
2.31000e+03,3.61867e+03,1.51791e+03,9.97574e+00
2.31100e+03,3.52770e+03,1.57357e+03,9.97241e+00
2.31200e+03,3.43676e+03,1.62924e+03,9.96887e+00
2.31300e+03,3.34584e+03,1.68492e+03,9.96510e+00
2.31400e+03,3.25497e+03,1.74060e+03,9.96112e+00
2.31500e+03,3.16412e+03,1.79628e+03,9.95693e+00
2.31600e+03,3.07332e+03,1.85197e+03,9.95256e+00
2.31700e+03,2.98255e+03,1.90766e+03,9.94790e+00
2.31800e+03,2.89183e+03,1.96334e+03,9.94307e+00
2.31900e+03,2.80116e+03,2.01902e+03,9.93799e+00
2.32000e+03,2.71053e+03,2.07470e+03,9.93259e+00
2.32100e+03,2.61995e+03,2.13037e+03,9.92695e+00
2.32200e+03,2.52943e+03,2.18603e+03,9.92095e+00
2.32300e+03,2.43897e+03,2.24168e+03,9.91462e+00
2.32400e+03,4.89142e+03,6.34157e+02,9.99702e+00
2.32500e+03,4.80032e+03,6.89528e+02,9.99683e+00
2.32600e+03,4.70921e+03,7.44932e+02,9.99644e+00
2.32700e+03,4.61810e+03,8.00365e+02,9.99580e+00
2.32800e+03,4.52699e+03,8.55826e+02,9.99495e+00
2.32900e+03,4.43588e+03,9.11313e+02,9.99390e+00
2.33000e+03,4.34478e+03,9.66824e+02,9.99263e+00
2.33100e+03,4.25368e+03,1.02236e+03,9.99106e+00
2.33200e+03,4.16259e+03,1.07791e+03,9.98928e+00
2.33300e+03,4.07151e+03,1.13348e+03,9.98737e+00
2.33400e+03,3.98044e+03,1.18907e+03,9.98519e+00
2.33500e+03,3.88939e+03,1.24468e+03,9.98279e+00
2.33600e+03,3.79835e+03,1.30030e+03,9.98014e+00
2.33700e+03,3.70734e+03,1.35593e+03,9.97732e+00
2.33800e+03,3.61635e+03,1.41158e+03,9.97426e+00
2.33900e+03,3.52539e+03,1.46723e+03,9.97095e+00
2.34000e+03,3.43445e+03,1.52290e+03,9.96744e+00
2.34100e+03,3.34354e+03,1.57857e+03,9.96377e+00
2.34200e+03,3.25267e+03,1.63425e+03,9.95984e+00
2.34300e+03,3.16183e+03,1.68993e+03,9.95566e+00
2.34400e+03,3.07103e+03,1.74561e+03,9.95129e+00
2.34500e+03,2.98027e+03,1.80130e+03,9.94667e+00
2.34600e+03,2.88955e+03,1.85698e+03,9.94181e+00
2.34700e+03,2.79888e+03,1.91267e+03,9.93671e+00
2.34800e+03,2.70825e+03,1.96835e+03,9.93130e+00
2.34900e+03,2.61768e+03,2.02403e+03,9.92562e+00
2.35000e+03,2.52715e+03,2.07970e+03,9.91957e+00
2.35100e+03,2.43669e+03,2.13536e+03,9.91315e+00
2.35200e+03,5.05083e+03,3.45774e+03,1.00291e+01
2.35300e+03,5.04577e+03,3.24380e+03,1.00291e+01
2.35400e+03,5.04071e+03,3.02989e+03,1.00285e+01
2.35500e+03,5.03565e+03,2.81604e+03,1.00274e+01
2.35600e+03,5.03058e+03,2.60226e+03,1.00260e+01
2.35700e+03,5.02552e+03,2.38860e+03,1.00241e+01
2.35800e+03,5.02045e+03,2.17506e+03,1.00219e+01
2.35900e+03,5.01539e+03,1.96165e+03,1.00194e+01
2.36000e+03,5.01033e+03,1.74839e+03,1.00167e+01
2.36100e+03,5.00526e+03,1.53529e+03,1.00137e+01
2.36200e+03,5.00020e+03,1.32236e+03,1.00105e+01
2.36300e+03,4.99514e+03,1.10961e+03,1.00070e+01
2.36400e+03,4.99009e+03,8.97089e+02,1.00034e+01
2.36500e+03,4.98503e+03,6.84830e+02,9.99919e+00
2.36600e+03,5.14726e+03,3.61600e+03,1.00296e+01
2.36700e+03,5.33508e+03,3.71859e+03,1.00298e+01
2.36800e+03,5.52288e+03,3.82117e+03,1.00287e+01
2.36900e+03,5.71063e+03,3.92372e+03,1.00266e+01
2.37000e+03,5.89831e+03,4.02624e+03,1.00232e+01
2.37100e+03,6.08590e+03,4.12870e+03,1.00191e+01
2.37200e+03,6.27338e+03,4.23110e+03,1.00142e+01
2.37300e+03,6.46073e+03,4.33343e+03,1.00088e+01
2.37400e+03,6.64795e+03,4.43569e+03,1.00031e+01
2.37500e+03,6.83502e+03,4.53787e+03,9.99690e+00
2.37600e+03,7.02195e+03,4.63996e+03,9.99033e+00
2.37700e+03,7.20871e+03,4.74196e+03,9.98313e+00
2.37800e+03,7.39529e+03,4.84385e+03,9.97480e+00
2.37900e+03,7.58166e+03,4.94563e+03,9.96479e+00
2.38000e+03,4.96198e+03,3.62037e+03,1.00278e+01
2.38100e+03,4.77928e+03,3.73168e+03,1.00244e+01
2.38200e+03,4.59666e+03,3.84294e+03,1.00199e+01
2.38300e+03,4.41416e+03,3.95412e+03,1.00141e+01
2.38400e+03,4.23179e+03,4.06521e+03,1.00073e+01
2.38500e+03,4.04958e+03,4.17620e+03,9.99950e+00
2.38600e+03,3.86754e+03,4.28708e+03,9.99097e+00
2.38700e+03,3.68570e+03,4.39784e+03,9.98190e+00
2.38800e+03,3.50405e+03,4.50848e+03,9.97238e+00
2.38900e+03,3.32262e+03,4.61897e+03,9.96244e+00
2.39000e+03,3.14140e+03,4.72933e+03,9.95205e+00
2.39100e+03,2.96041e+03,4.83955e+03,9.94114e+00
2.39200e+03,2.77966e+03,4.94961e+03,9.92931e+00
2.39300e+03,2.59919e+03,5.05950e+03,9.91600e+00
